VOTER_ID,ELECTION_DATE,ELECTION_TYPE,ELECTION_NAME,VOTED,VOTING_METHOD,PRIMARY_PARTY_VOTED
855960167,2020-11-03,GE,2020 General,Y,ED,
789254873,2024-11-05,GE,2024 General,Y,ED,
789254873,2023-11-07,GE,2023 General,Y,ABS,
789254873,2023-06-20,PR,2023 Primary,Y,ABS,REP
789254873,2022-11-08,GE,2022 General,Y,ED,
950629699,2019-11-05,GE,2019 General,Y,EV,
950629699,2018-11-06,GE,2018 General,Y,EV,
950629699,2018-06-12,PR,2018 Primary,Y,ED,REP
950629699,2017-11-07,GE,2017 General,Y,ED,
354321433,2023-06-20,PR,2023 Primary,Y,EV,DEM
354321433,2019-11-05,GE,2019 General,Y,ED,
354321433,2018-11-06,GE,2018 General,Y,EV,
354321433,2018-06-12,PR,2018 Primary,Y,ED,DEM
707270943,2024-11-05,GE,2024 General,Y,ED,
707270943,2021-11-02,GE,2021 General,Y,EV,
707270943,2018-11-06,GE,2018 General,Y,EV,
707270943,2017-11-07,GE,2017 General,Y,ED,
754338551,2024-11-05,GE,2024 General,Y,ED,
754338551,2023-11-07,GE,2023 General,Y,ED,
754338551,2023-06-20,PR,2023 Primary,Y,ED,REP
754338551,2022-11-08,GE,2022 General,Y,ED,
754338551,2022-06-21,PR,2022 Primary,Y,ED,REP
754338551,2021-11-02,GE,2021 General,Y,EV,
754338551,2016-11-08,GE,2016 General,Y,ABS,
546630719,2021-06-08,PR,2021 Primary,Y,ED,REP
546630719,2020-11-03,GE,2020 General,Y,EV,
546630719,2018-11-06,GE,2018 General,Y,ED,
546630719,2016-03-01,PR,2016 Primary,Y,ED,REP
631306826,2024-11-05,GE,2024 General,Y,ED,
531020690,2024-06-18,PR,2024 Primary,Y,EV,
531020690,2023-11-07,GE,2023 General,Y,ED,
531020690,2021-11-02,GE,2021 General,Y,ED,
531020690,2021-06-08,PR,2021 Primary,Y,ED,
531020690,2020-11-03,GE,2020 General,Y,EV,
531020690,2019-11-05,GE,2019 General,Y,ED,
531020690,2017-11-07,GE,2017 General,Y,ED,
843178786,2024-11-05,GE,2024 General,Y,EV,
843178786,2022-11-08,GE,2022 General,Y,EV,
346577861,2023-11-07,GE,2023 General,Y,ED,
346577861,2023-06-20,PR,2023 Primary,Y,ABS,DEM
346577861,2022-11-08,GE,2022 General,Y,ABS,
346577861,2021-11-02,GE,2021 General,Y,EV,
346577861,2021-06-08,PR,2021 Primary,Y,ED,DEM
346577861,2018-11-06,GE,2018 General,Y,ED,
346577861,2017-11-07,GE,2017 General,Y,ED,
654277505,2023-06-20,PR,2023 Primary,Y,ED,
654277505,2022-11-08,GE,2022 General,Y,EV,
654277505,2020-11-03,GE,2020 General,Y,ED,
740437920,2024-11-05,GE,2024 General,Y,EV,
740437920,2022-11-08,GE,2022 General,Y,ABS,
740437920,2022-06-21,PR,2022 Primary,Y,ABS,REP
740437920,2018-11-06,GE,2018 General,Y,EV,
963680791,2017-11-07,GE,2017 General,Y,EV,
377006524,2024-11-05,GE,2024 General,Y,ED,
377006524,2022-11-08,GE,2022 General,Y,EV,
377006524,2020-11-03,GE,2020 General,Y,ABS,
377006524,2016-11-08,GE,2016 General,Y,ED,
852940586,2024-11-05,GE,2024 General,Y,ED,
852940586,2023-11-07,GE,2023 General,Y,EV,
852940586,2018-06-12,PR,2018 Primary,Y,ED,REP
546887504,2024-11-05,GE,2024 General,Y,ABS,
546887504,2022-11-08,GE,2022 General,Y,EV,
546887504,2022-06-21,PR,2022 Primary,Y,ED,DEM
546887504,2020-11-03,GE,2020 General,Y,ED,
546887504,2019-11-05,GE,2019 General,Y,ED,
546887504,2018-11-06,GE,2018 General,Y,ED,
546887504,2017-11-07,GE,2017 General,Y,ABS,
546887504,2016-11-08,GE,2016 General,Y,EV,
407689822,2024-11-05,GE,2024 General,Y,EV,
581933783,2024-11-05,GE,2024 General,Y,ED,
581933783,2023-11-07,GE,2023 General,Y,ED,
581933783,2022-11-08,GE,2022 General,Y,EV,
581933783,2021-11-02,GE,2021 General,Y,ED,
581933783,2019-11-05,GE,2019 General,Y,ED,
782930253,2021-11-02,GE,2021 General,Y,ED,
782930253,2020-11-03,GE,2020 General,Y,EV,
820698949,2019-11-05,GE,2019 General,Y,ED,
820698949,2016-11-08,GE,2016 General,Y,ABS,
641761312,2021-06-08,PR,2021 Primary,Y,ED,REP
641761312,2019-11-05,GE,2019 General,Y,ED,
641761312,2018-06-12,PR,2018 Primary,Y,ABS,REP
641761312,2017-11-07,GE,2017 General,Y,ED,
467867499,2024-11-05,GE,2024 General,Y,ED,
467867499,2024-06-18,PR,2024 Primary,Y,EV,DEM
467867499,2023-11-07,GE,2023 General,Y,ED,
467867499,2022-11-08,GE,2022 General,Y,ED,
467867499,2020-11-03,GE,2020 General,Y,EV,
467867499,2018-11-06,GE,2018 General,Y,ED,
467867499,2016-11-08,GE,2016 General,Y,ED,
931731360,2024-11-05,GE,2024 General,Y,EV,
931731360,2023-06-20,PR,2023 Primary,Y,EV,REP
931731360,2022-11-08,GE,2022 General,Y,ED,
931731360,2021-11-02,GE,2021 General,Y,ED,
931731360,2020-11-03,GE,2020 General,Y,EV,
931731360,2019-11-05,GE,2019 General,Y,ED,
931731360,2017-11-07,GE,2017 General,Y,ED,
931731360,2016-11-08,GE,2016 General,Y,ED,
931731360,2016-03-01,PR,2016 Primary,Y,ED,REP
108762888,2024-11-05,GE,2024 General,Y,EV,
108762888,2019-11-05,GE,2019 General,Y,EV,
108762888,2017-11-07,GE,2017 General,Y,ABS,
108762888,2016-11-08,GE,2016 General,Y,ED,
225646279,2024-11-05,GE,2024 General,Y,EV,
225646279,2024-06-18,PR,2024 Primary,Y,ED,
225646279,2023-11-07,GE,2023 General,Y,ED,
225646279,2023-06-20,PR,2023 Primary,Y,EV,
225646279,2022-11-08,GE,2022 General,Y,ED,
225646279,2021-11-02,GE,2021 General,Y,EV,
225646279,2020-11-03,GE,2020 General,Y,EV,
225646279,2019-11-05,GE,2019 General,Y,ED,
225646279,2018-06-12,PR,2018 Primary,Y,ED,
561555795,2020-11-03,GE,2020 General,Y,EV,
561555795,2020-06-23,PR,2020 Primary,Y,ED,DEM
561555795,2019-11-05,GE,2019 General,Y,ED,
114671898,2023-11-07,GE,2023 General,Y,EV,
114671898,2021-11-02,GE,2021 General,Y,ABS,
114671898,2017-11-07,GE,2017 General,Y,EV,
114671898,2016-11-08,GE,2016 General,Y,ED,
332145821,2024-11-05,GE,2024 General,Y,ED,
781725022,2024-11-05,GE,2024 General,Y,ED,
781725022,2022-06-21,PR,2022 Primary,Y,EV,DEM
781725022,2021-11-02,GE,2021 General,Y,EV,
781725022,2020-11-03,GE,2020 General,Y,ED,
781725022,2017-11-07,GE,2017 General,Y,EV,
781725022,2016-11-08,GE,2016 General,Y,EV,
781725022,2016-03-01,PR,2016 Primary,Y,ABS,DEM
509320217,2024-06-18,PR,2024 Primary,Y,ED,REP
509320217,2022-06-21,PR,2022 Primary,Y,ED,REP
509320217,2021-06-08,PR,2021 Primary,Y,ED,REP
509320217,2017-11-07,GE,2017 General,Y,ED,
509320217,2016-11-08,GE,2016 General,Y,ED,
509320217,2016-03-01,PR,2016 Primary,Y,ED,REP
480289631,2024-11-05,GE,2024 General,Y,ED,
480289631,2020-06-23,PR,2020 Primary,Y,ABS,DEM
865071313,2022-06-21,PR,2022 Primary,Y,ED,DEM
865071313,2020-11-03,GE,2020 General,Y,ABS,
865071313,2018-11-06,GE,2018 General,Y,EV,
344762631,2024-11-05,GE,2024 General,Y,ED,
344762631,2021-11-02,GE,2021 General,Y,ABS,
344762631,2020-11-03,GE,2020 General,Y,EV,
344762631,2016-11-08,GE,2016 General,Y,ED,
787094626,2024-11-05,GE,2024 General,Y,ABS,
787094626,2022-11-08,GE,2022 General,Y,ABS,
632121736,2024-06-18,PR,2024 Primary,Y,EV,REP
632121736,2018-11-06,GE,2018 General,Y,ED,
632121736,2016-11-08,GE,2016 General,Y,EV,
899963146,2024-11-05,GE,2024 General,Y,EV,
899963146,2024-06-18,PR,2024 Primary,Y,ED,
899963146,2020-11-03,GE,2020 General,Y,ED,
899963146,2016-11-08,GE,2016 General,Y,ED,
374544122,2024-11-05,GE,2024 General,Y,EV,
374544122,2024-06-18,PR,2024 Primary,Y,EV,
374544122,2023-11-07,GE,2023 General,Y,ED,
374544122,2022-11-08,GE,2022 General,Y,ED,
374544122,2020-11-03,GE,2020 General,Y,ED,
374544122,2020-06-23,PR,2020 Primary,Y,ED,
374544122,2019-11-05,GE,2019 General,Y,ABS,
374544122,2017-11-07,GE,2017 General,Y,ED,
271090952,2022-06-21,PR,2022 Primary,Y,EV,REP
271090952,2020-11-03,GE,2020 General,Y,EV,
271090952,2018-11-06,GE,2018 General,Y,ED,
271090952,2017-11-07,GE,2017 General,Y,ED,
271090952,2016-11-08,GE,2016 General,Y,ABS,
736129543,2024-11-05,GE,2024 General,Y,ABS,
736129543,2024-06-18,PR,2024 Primary,Y,ED,
736129543,2023-11-07,GE,2023 General,Y,ED,
736129543,2022-11-08,GE,2022 General,Y,ED,
736129543,2020-11-03,GE,2020 General,Y,ED,
736129543,2018-11-06,GE,2018 General,Y,EV,
736129543,2016-11-08,GE,2016 General,Y,ED,
751964008,2024-11-05,GE,2024 General,Y,EV,
751964008,2023-11-07,GE,2023 General,Y,ED,
751964008,2023-06-20,PR,2023 Primary,Y,EV,
751964008,2022-11-08,GE,2022 General,Y,ABS,
751964008,2021-11-02,GE,2021 General,Y,ED,
751964008,2020-11-03,GE,2020 General,Y,ABS,
751964008,2017-11-07,GE,2017 General,Y,ED,
348153502,2024-11-05,GE,2024 General,Y,ED,
348153502,2022-06-21,PR,2022 Primary,Y,EV,
348153502,2021-11-02,GE,2021 General,Y,ED,
348153502,2020-11-03,GE,2020 General,Y,ED,
348153502,2016-03-01,PR,2016 Primary,Y,EV,
508203800,2024-11-05,GE,2024 General,Y,ED,
508203800,2023-11-07,GE,2023 General,Y,EV,
508203800,2021-11-02,GE,2021 General,Y,EV,
508203800,2020-11-03,GE,2020 General,Y,ED,
508203800,2019-11-05,GE,2019 General,Y,ED,
508203800,2018-06-12,PR,2018 Primary,Y,EV,DEM
652008564,2022-06-21,PR,2022 Primary,Y,ED,REP
682312003,2023-11-07,GE,2023 General,Y,ED,
682312003,2020-11-03,GE,2020 General,Y,EV,
682312003,2018-11-06,GE,2018 General,Y,ABS,
682312003,2018-06-12,PR,2018 Primary,Y,ED,REP
682312003,2016-03-01,PR,2016 Primary,Y,ED,REP
220364288,2024-11-05,GE,2024 General,Y,ABS,
220364288,2020-11-03,GE,2020 General,Y,EV,
220364288,2019-11-05,GE,2019 General,Y,ED,
785939036,2024-11-05,GE,2024 General,Y,ED,
785939036,2023-11-07,GE,2023 General,Y,EV,
785939036,2021-11-02,GE,2021 General,Y,ED,
785939036,2021-06-08,PR,2021 Primary,Y,ED,
785939036,2020-06-23,PR,2020 Primary,Y,EV,
785939036,2017-11-07,GE,2017 General,Y,ED,
785939036,2016-11-08,GE,2016 General,Y,ABS,
785939036,2016-03-01,PR,2016 Primary,Y,EV,
482511553,2024-06-18,PR,2024 Primary,Y,ABS,
482511553,2023-11-07,GE,2023 General,Y,ED,
482511553,2021-06-08,PR,2021 Primary,Y,ED,
482511553,2020-11-03,GE,2020 General,Y,EV,
482511553,2019-11-05,GE,2019 General,Y,ED,
482511553,2017-11-07,GE,2017 General,Y,ED,
718998734,2021-11-02,GE,2021 General,Y,ABS,
718998734,2020-11-03,GE,2020 General,Y,ED,
718998734,2019-11-05,GE,2019 General,Y,EV,
718998734,2018-11-06,GE,2018 General,Y,ED,
695247365,2016-03-01,PR,2016 Primary,Y,ED,REP
333165562,2020-11-03,GE,2020 General,Y,ED,
333165562,2018-11-06,GE,2018 General,Y,EV,
333165562,2017-11-07,GE,2017 General,Y,ED,
333165562,2016-11-08,GE,2016 General,Y,ED,
333165562,2016-03-01,PR,2016 Primary,Y,EV,REP
638483948,2022-06-21,PR,2022 Primary,Y,EV,REP
798514635,2024-06-18,PR,2024 Primary,Y,EV,REP
738335244,2024-11-05,GE,2024 General,Y,EV,
738335244,2023-11-07,GE,2023 General,Y,ABS,
738335244,2023-06-20,PR,2023 Primary,Y,EV,
738335244,2022-06-21,PR,2022 Primary,Y,EV,
738335244,2021-06-08,PR,2021 Primary,Y,EV,
738335244,2020-11-03,GE,2020 General,Y,EV,
738335244,2016-11-08,GE,2016 General,Y,ABS,
454826523,2024-11-05,GE,2024 General,Y,ABS,
454826523,2023-11-07,GE,2023 General,Y,EV,
454826523,2022-11-08,GE,2022 General,Y,ED,
454826523,2020-11-03,GE,2020 General,Y,ED,
454826523,2017-11-07,GE,2017 General,Y,EV,
735376927,2024-11-05,GE,2024 General,Y,EV,
735376927,2021-11-02,GE,2021 General,Y,ED,
735376927,2019-11-05,GE,2019 General,Y,EV,
254303235,2024-11-05,GE,2024 General,Y,ED,
254303235,2022-11-08,GE,2022 General,Y,EV,
254303235,2021-11-02,GE,2021 General,Y,ED,
254303235,2020-11-03,GE,2020 General,Y,ED,
254303235,2018-11-06,GE,2018 General,Y,ED,
254303235,2018-06-12,PR,2018 Primary,Y,EV,REP
254303235,2017-11-07,GE,2017 General,Y,ABS,
982133541,2024-11-05,GE,2024 General,Y,ED,
982133541,2023-11-07,GE,2023 General,Y,ED,
982133541,2022-11-08,GE,2022 General,Y,ED,
982133541,2021-11-02,GE,2021 General,Y,ABS,
982133541,2020-11-03,GE,2020 General,Y,ED,
982133541,2019-11-05,GE,2019 General,Y,EV,
982133541,2016-11-08,GE,2016 General,Y,EV,
982133541,2016-03-01,PR,2016 Primary,Y,ED,
601870342,2024-11-05,GE,2024 General,Y,ABS,
601870342,2022-11-08,GE,2022 General,Y,ED,
601870342,2021-11-02,GE,2021 General,Y,ABS,
601870342,2021-06-08,PR,2021 Primary,Y,EV,REP
601870342,2020-11-03,GE,2020 General,Y,ED,
601870342,2018-11-06,GE,2018 General,Y,ED,
601870342,2017-11-07,GE,2017 General,Y,EV,
601870342,2016-11-08,GE,2016 General,Y,EV,
143977494,2024-11-05,GE,2024 General,Y,EV,
143977494,2023-06-20,PR,2023 Primary,Y,EV,
143977494,2022-11-08,GE,2022 General,Y,EV,
143977494,2020-11-03,GE,2020 General,Y,ED,
143977494,2017-11-07,GE,2017 General,Y,ED,
143977494,2016-11-08,GE,2016 General,Y,EV,
505471934,2023-06-20,PR,2023 Primary,Y,ABS,REP
478294804,2024-11-05,GE,2024 General,Y,EV,
478294804,2023-11-07,GE,2023 General,Y,ED,
478294804,2020-11-03,GE,2020 General,Y,EV,
478294804,2018-06-12,PR,2018 Primary,Y,ED,
200906893,2024-06-18,PR,2024 Primary,Y,ED,REP
200906893,2022-11-08,GE,2022 General,Y,ED,
200906893,2021-11-02,GE,2021 General,Y,ED,
200906893,2020-11-03,GE,2020 General,Y,ED,
200906893,2017-11-07,GE,2017 General,Y,ED,
714497987,2017-11-07,GE,2017 General,Y,EV,
714497987,2016-11-08,GE,2016 General,Y,ED,
793212233,2024-11-05,GE,2024 General,Y,ED,
793212233,2023-11-07,GE,2023 General,Y,ABS,
793212233,2023-06-20,PR,2023 Primary,Y,EV,REP
154825634,2024-11-05,GE,2024 General,Y,ED,
154825634,2023-11-07,GE,2023 General,Y,ED,
154825634,2022-11-08,GE,2022 General,Y,EV,
154825634,2022-06-21,PR,2022 Primary,Y,EV,DEM
154825634,2021-11-02,GE,2021 General,Y,EV,
154825634,2021-06-08,PR,2021 Primary,Y,ED,DEM
154825634,2020-11-03,GE,2020 General,Y,ABS,
154825634,2017-11-07,GE,2017 General,Y,EV,
154825634,2016-11-08,GE,2016 General,Y,ABS,
154825634,2016-03-01,PR,2016 Primary,Y,ABS,DEM
974822125,2023-11-07,GE,2023 General,Y,ED,
974822125,2022-11-08,GE,2022 General,Y,EV,
974822125,2020-11-03,GE,2020 General,Y,EV,
974822125,2017-11-07,GE,2017 General,Y,EV,
974822125,2016-11-08,GE,2016 General,Y,ED,
601737118,2024-11-05,GE,2024 General,Y,EV,
601737118,2024-06-18,PR,2024 Primary,Y,EV,REP
601737118,2023-11-07,GE,2023 General,Y,ED,
601737118,2023-06-20,PR,2023 Primary,Y,EV,REP
601737118,2022-11-08,GE,2022 General,Y,ED,
601737118,2021-11-02,GE,2021 General,Y,ED,
601737118,2020-11-03,GE,2020 General,Y,ED,
601737118,2020-06-23,PR,2020 Primary,Y,EV,REP
601737118,2018-11-06,GE,2018 General,Y,ED,
601737118,2017-11-07,GE,2017 General,Y,EV,
601737118,2016-11-08,GE,2016 General,Y,ABS,
330814617,2024-11-05,GE,2024 General,Y,ED,
330814617,2023-11-07,GE,2023 General,Y,EV,
330814617,2020-11-03,GE,2020 General,Y,ABS,
330814617,2018-11-06,GE,2018 General,Y,ED,
851187963,2024-11-05,GE,2024 General,Y,ED,
788461671,2023-11-07,GE,2023 General,Y,EV,
788461671,2022-11-08,GE,2022 General,Y,EV,
363823191,2023-11-07,GE,2023 General,Y,EV,
363823191,2017-11-07,GE,2017 General,Y,EV,
529014176,2024-11-05,GE,2024 General,Y,ED,
529014176,2023-11-07,GE,2023 General,Y,ED,
529014176,2022-11-08,GE,2022 General,Y,EV,
529014176,2022-06-21,PR,2022 Primary,Y,EV,
529014176,2020-11-03,GE,2020 General,Y,EV,
529014176,2019-11-05,GE,2019 General,Y,ED,
529014176,2017-11-07,GE,2017 General,Y,ED,
472148341,2024-11-05,GE,2024 General,Y,ED,
472148341,2023-11-07,GE,2023 General,Y,ED,
472148341,2021-11-02,GE,2021 General,Y,ABS,
472148341,2019-11-05,GE,2019 General,Y,ED,
664732947,2024-11-05,GE,2024 General,Y,ABS,
664732947,2024-06-18,PR,2024 Primary,Y,ED,DEM
664732947,2023-11-07,GE,2023 General,Y,ABS,
664732947,2021-11-02,GE,2021 General,Y,ED,
664732947,2020-11-03,GE,2020 General,Y,ED,
183540336,2024-06-18,PR,2024 Primary,Y,EV,DEM
183540336,2023-11-07,GE,2023 General,Y,ED,
183540336,2021-06-08,PR,2021 Primary,Y,ABS,DEM
183540336,2020-11-03,GE,2020 General,Y,ABS,
183540336,2018-11-06,GE,2018 General,Y,ED,
183540336,2016-11-08,GE,2016 General,Y,ABS,
568556116,2024-11-05,GE,2024 General,Y,EV,
568556116,2022-11-08,GE,2022 General,Y,ED,
568556116,2016-11-08,GE,2016 General,Y,EV,
479237246,2021-11-02,GE,2021 General,Y,ED,
479237246,2020-11-03,GE,2020 General,Y,ED,
479237246,2019-11-05,GE,2019 General,Y,ED,
479237246,2017-11-07,GE,2017 General,Y,ED,
479237246,2016-11-08,GE,2016 General,Y,EV,
817506128,2024-06-18,PR,2024 Primary,Y,ED,REP
817506128,2022-11-08,GE,2022 General,Y,ED,
817506128,2021-11-02,GE,2021 General,Y,EV,
326833380,2021-06-08,PR,2021 Primary,Y,ABS,DEM
326833380,2016-03-01,PR,2016 Primary,Y,ED,DEM
424648756,2024-11-05,GE,2024 General,Y,EV,
424648756,2023-11-07,GE,2023 General,Y,ED,
424648756,2019-11-05,GE,2019 General,Y,EV,
256652571,2024-11-05,GE,2024 General,Y,ED,
256652571,2019-11-05,GE,2019 General,Y,ABS,
256652571,2017-11-07,GE,2017 General,Y,ABS,
256652571,2016-11-08,GE,2016 General,Y,ED,
158102027,2024-11-05,GE,2024 General,Y,ABS,
158102027,2023-11-07,GE,2023 General,Y,ED,
158102027,2021-11-02,GE,2021 General,Y,EV,
158102027,2020-11-03,GE,2020 General,Y,ED,
158102027,2016-11-08,GE,2016 General,Y,ED,
153324248,2024-06-18,PR,2024 Primary,Y,ED,DEM
153324248,2023-11-07,GE,2023 General,Y,ABS,
153324248,2022-11-08,GE,2022 General,Y,ED,
153324248,2022-06-21,PR,2022 Primary,Y,ED,DEM
153324248,2021-11-02,GE,2021 General,Y,ED,
153324248,2020-11-03,GE,2020 General,Y,ABS,
153324248,2018-11-06,GE,2018 General,Y,ED,
153324248,2017-11-07,GE,2017 General,Y,ED,
216753273,2024-11-05,GE,2024 General,Y,EV,
216753273,2023-06-20,PR,2023 Primary,Y,ED,REP
216753273,2022-11-08,GE,2022 General,Y,ED,
216753273,2021-06-08,PR,2021 Primary,Y,ABS,REP
216753273,2020-11-03,GE,2020 General,Y,ED,
216753273,2018-11-06,GE,2018 General,Y,ED,
216753273,2017-11-07,GE,2017 General,Y,EV,
254590257,2024-11-05,GE,2024 General,Y,ED,
254590257,2021-11-02,GE,2021 General,Y,EV,
254590257,2020-11-03,GE,2020 General,Y,ED,
302234408,2024-11-05,GE,2024 General,Y,ED,
302234408,2023-11-07,GE,2023 General,Y,EV,
302234408,2022-06-21,PR,2022 Primary,Y,ABS,
302234408,2021-11-02,GE,2021 General,Y,ED,
302234408,2020-11-03,GE,2020 General,Y,ED,
350490275,2024-11-05,GE,2024 General,Y,ED,
350490275,2023-11-07,GE,2023 General,Y,ED,
350490275,2021-11-02,GE,2021 General,Y,ED,
350490275,2020-11-03,GE,2020 General,Y,ED,
350490275,2018-11-06,GE,2018 General,Y,EV,
350490275,2018-06-12,PR,2018 Primary,Y,EV,REP
350490275,2016-11-08,GE,2016 General,Y,ED,
303156777,2023-11-07,GE,2023 General,Y,ED,
303156777,2022-06-21,PR,2022 Primary,Y,EV,DEM
303156777,2019-11-05,GE,2019 General,Y,EV,
303156777,2018-11-06,GE,2018 General,Y,ED,
303156777,2017-11-07,GE,2017 General,Y,EV,
303156777,2016-11-08,GE,2016 General,Y,ED,
540953467,2021-11-02,GE,2021 General,Y,ED,
540953467,2020-11-03,GE,2020 General,Y,ED,
152601697,2023-11-07,GE,2023 General,Y,ED,
279571103,2017-11-07,GE,2017 General,Y,EV,
381470951,2024-11-05,GE,2024 General,Y,ED,
381470951,2024-06-18,PR,2024 Primary,Y,EV,REP
352782162,2024-11-05,GE,2024 General,Y,ED,
352782162,2023-11-07,GE,2023 General,Y,EV,
352782162,2023-06-20,PR,2023 Primary,Y,ED,DEM
352782162,2022-11-08,GE,2022 General,Y,EV,
352782162,2020-11-03,GE,2020 General,Y,ED,
352782162,2020-06-23,PR,2020 Primary,Y,EV,DEM
352782162,2019-11-05,GE,2019 General,Y,EV,
352782162,2018-11-06,GE,2018 General,Y,ED,
352782162,2017-11-07,GE,2017 General,Y,ED,
352782162,2016-11-08,GE,2016 General,Y,EV,
247580331,2024-11-05,GE,2024 General,Y,ED,
593306264,2023-11-07,GE,2023 General,Y,EV,
593306264,2022-11-08,GE,2022 General,Y,ABS,
593306264,2022-06-21,PR,2022 Primary,Y,EV,DEM
593306264,2021-06-08,PR,2021 Primary,Y,EV,DEM
914988338,2024-11-05,GE,2024 General,Y,ED,
496673828,2021-11-02,GE,2021 General,Y,EV,
496673828,2020-11-03,GE,2020 General,Y,ED,
496673828,2019-11-05,GE,2019 General,Y,ED,
496673828,2017-11-07,GE,2017 General,Y,ED,
496673828,2016-11-08,GE,2016 General,Y,ABS,
182669263,2024-11-05,GE,2024 General,Y,ED,
182669263,2023-11-07,GE,2023 General,Y,ED,
182669263,2022-11-08,GE,2022 General,Y,ED,
182669263,2019-11-05,GE,2019 General,Y,EV,
182669263,2018-06-12,PR,2018 Primary,Y,ED,
132779948,2024-11-05,GE,2024 General,Y,ED,
132779948,2024-06-18,PR,2024 Primary,Y,EV,REP
132779948,2022-11-08,GE,2022 General,Y,ED,
132779948,2022-06-21,PR,2022 Primary,Y,ED,REP
132779948,2020-11-03,GE,2020 General,Y,ED,
132779948,2019-11-05,GE,2019 General,Y,ED,
132779948,2017-11-07,GE,2017 General,Y,ABS,
751408004,2024-11-05,GE,2024 General,Y,EV,
555171900,2024-06-18,PR,2024 Primary,Y,ED,DEM
555171900,2023-11-07,GE,2023 General,Y,EV,
555171900,2023-06-20,PR,2023 Primary,Y,ED,DEM
555171900,2019-11-05,GE,2019 General,Y,ED,
555171900,2018-06-12,PR,2018 Primary,Y,ED,DEM
555171900,2017-11-07,GE,2017 General,Y,EV,
555171900,2016-03-01,PR,2016 Primary,Y,ED,DEM
564136259,2024-11-05,GE,2024 General,Y,ED,
564136259,2022-11-08,GE,2022 General,Y,ED,
564136259,2022-06-21,PR,2022 Primary,Y,ED,REP
564136259,2020-11-03,GE,2020 General,Y,EV,
564136259,2017-11-07,GE,2017 General,Y,EV,
564136259,2016-03-01,PR,2016 Primary,Y,ED,REP
736912304,2021-11-02,GE,2021 General,Y,ABS,
736912304,2020-11-03,GE,2020 General,Y,EV,
736912304,2020-06-23,PR,2020 Primary,Y,ABS,DEM
736912304,2019-11-05,GE,2019 General,Y,EV,
736912304,2018-11-06,GE,2018 General,Y,EV,
736912304,2017-11-07,GE,2017 General,Y,EV,
302860170,2024-11-05,GE,2024 General,Y,ED,
302860170,2023-11-07,GE,2023 General,Y,EV,
302860170,2020-11-03,GE,2020 General,Y,EV,
302860170,2018-11-06,GE,2018 General,Y,ED,
302860170,2016-11-08,GE,2016 General,Y,ED,
313376153,2023-11-07,GE,2023 General,Y,ABS,
313376153,2022-11-08,GE,2022 General,Y,ED,
313376153,2020-11-03,GE,2020 General,Y,ED,
333493203,2024-11-05,GE,2024 General,Y,EV,
402310782,2024-11-05,GE,2024 General,Y,EV,
402310782,2021-11-02,GE,2021 General,Y,ED,
402310782,2020-06-23,PR,2020 Primary,Y,ED,
402310782,2019-11-05,GE,2019 General,Y,ED,
402310782,2018-06-12,PR,2018 Primary,Y,EV,
402310782,2016-11-08,GE,2016 General,Y,EV,
402310782,2016-03-01,PR,2016 Primary,Y,EV,
240098464,2024-11-05,GE,2024 General,Y,ED,
240098464,2023-11-07,GE,2023 General,Y,ED,
240098464,2017-11-07,GE,2017 General,Y,ABS,
240098464,2016-11-08,GE,2016 General,Y,ABS,
132879120,2022-11-08,GE,2022 General,Y,ED,
132879120,2021-11-02,GE,2021 General,Y,ED,
132879120,2020-11-03,GE,2020 General,Y,ED,
132879120,2018-11-06,GE,2018 General,Y,EV,
132879120,2016-11-08,GE,2016 General,Y,ED,
485517729,2024-11-05,GE,2024 General,Y,ED,
485517729,2023-11-07,GE,2023 General,Y,ED,
485517729,2023-06-20,PR,2023 Primary,Y,EV,DEM
485517729,2022-11-08,GE,2022 General,Y,ABS,
485517729,2021-11-02,GE,2021 General,Y,ED,
485517729,2020-11-03,GE,2020 General,Y,ED,
485517729,2016-11-08,GE,2016 General,Y,ED,
433531220,2024-11-05,GE,2024 General,Y,EV,
433531220,2024-06-18,PR,2024 Primary,Y,ED,REP
433531220,2022-11-08,GE,2022 General,Y,ED,
433531220,2021-11-02,GE,2021 General,Y,ED,
433531220,2019-11-05,GE,2019 General,Y,ED,
433531220,2018-11-06,GE,2018 General,Y,EV,
433531220,2017-11-07,GE,2017 General,Y,ABS,
433531220,2016-11-08,GE,2016 General,Y,ABS,
450361565,2024-11-05,GE,2024 General,Y,ED,
450361565,2024-06-18,PR,2024 Primary,Y,ED,DEM
365708729,2024-11-05,GE,2024 General,Y,EV,
365708729,2024-06-18,PR,2024 Primary,Y,ABS,REP
365708729,2020-11-03,GE,2020 General,Y,EV,
365708729,2020-06-23,PR,2020 Primary,Y,ED,REP
365708729,2019-11-05,GE,2019 General,Y,ED,
365708729,2018-11-06,GE,2018 General,Y,ABS,
365708729,2017-11-07,GE,2017 General,Y,ED,
129011427,2023-11-07,GE,2023 General,Y,EV,
129011427,2022-06-21,PR,2022 Primary,Y,ED,DEM
129011427,2021-11-02,GE,2021 General,Y,EV,
129011427,2021-06-08,PR,2021 Primary,Y,ED,DEM
129011427,2020-06-23,PR,2020 Primary,Y,EV,DEM
129011427,2019-11-05,GE,2019 General,Y,EV,
696099009,2016-11-08,GE,2016 General,Y,ED,
648718711,2022-11-08,GE,2022 General,Y,EV,
